,weight,strat,psu,WGTFLAG,FinalWgt,Year,State,Schoolname,RegionName,CR2,CR3,CR5
1492,2.5790463999999997,1,9,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,,5.0
1493,2.753629090909091,1,10,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1494,2.9140992,1,11,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1495,2.7845668421052636,1,12,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,3.0
1496,2.753629090909091,1,13,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1497,2.8667594117647055,1,14,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,3.0
1498,3.050356363636363,1,1,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1499,2.5790463999999997,1,2,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1500,3.059235,1,3,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,3.0
1501,3.58092,1,4,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,6.0
1502,2.749635,1,5,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,3.0
1503,2.753629090909091,1,6,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1504,0.41013,1,7,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,7.0
1505,2.5790463999999997,1,8,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1506,1.5728400000000002,1,9,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,2.0
1507,3.683974736842105,1,10,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,5.0
1508,2.5362044999999998,1,11,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,3.0
1509,2.425173333333334,1,12,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,5.0
1510,2.753629090909091,1,13,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1511,2.9140992,1,14,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1512,2.8667594117647055,1,1,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,3.0
1513,2.5362044999999998,1,2,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,3.0
1514,2.7845668421052636,1,3,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,3.0
1515,2.9140992,1,4,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1516,2.48472,1,5,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,6.0
1517,3.050356363636363,1,6,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1518,2.8667594117647055,1,7,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,3.0
1519,2.9140992,1,8,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1520,2.5790463999999997,1,9,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1521,2.749635,1,10,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,3.0
1522,2.5790463999999997,1,11,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1523,3.2707028571428576,1,12,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,3.0
1524,2.749635,1,13,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,3.0
1525,2.7845668421052636,1,14,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,3.0
1526,3.050356363636363,1,1,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1527,3.683974736842105,1,2,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,5.0
1528,2.7845668421052636,1,3,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,3.0
1529,3.2707028571428576,1,4,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,3.0
1530,2.5790463999999997,1,5,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1531,2.425173333333334,1,6,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,5.0
1532,2.753629090909091,1,7,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1533,2.5362044999999998,1,8,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,3.0
1534,3.2707028571428576,1,9,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,3.0
1535,3.059235,1,10,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,3.0
1536,2.9140992,1,11,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1537,2.9140992,1,12,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1538,2.8667594117647055,1,13,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,3.0
1539,3.050356363636363,1,14,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1540,2.9140992,1,1,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1541,2.749635,1,2,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,3.0
1542,2.9140992,1,3,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1543,3.683974736842105,1,4,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,5.0
1544,2.749635,1,5,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,3.0
1545,2.753629090909091,1,6,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1546,2.0643525,1,7,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,6.0
1547,3.683974736842105,1,8,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,5.0
1548,2.9140992,1,9,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1549,4.53348,1,10,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,2.0
1550,2.753629090909091,1,11,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1551,2.425173333333334,1,12,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,5.0
1552,2.7845668421052636,1,13,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,3.0
1553,2.9140992,1,14,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1554,2.5790463999999997,1,1,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1555,3.050356363636363,1,2,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1556,2.5790463999999997,1,3,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1557,2.5790463999999997,1,4,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1558,2.425173333333334,1,5,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,5.0
1559,2.5790463999999997,1,6,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1560,3.683974736842105,1,7,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,5.0
1561,2.5362044999999998,1,8,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,3.0
1562,2.7845668421052636,1,9,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,3.0
1563,2.749635,1,10,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,3.0
1564,3.059235,1,11,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,3.0
1565,1.5867179999999996,1,12,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,6.0
1566,2.5362044999999998,1,13,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,3.0
1567,3.683974736842105,1,14,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,5.0
1568,2.753629090909091,1,1,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1569,3.050356363636363,1,2,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1570,3.050356363636363,1,3,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1571,3.050356363636363,1,4,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1572,2.7845668421052636,1,5,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,3.0
1573,3.059235,1,6,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,3.0
1574,2.5362044999999998,1,7,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,3.0
1575,2.425173333333334,1,8,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,5.0
1576,2.749635,1,9,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,3.0
1577,2.753629090909091,1,10,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1578,2.9140992,1,11,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1579,2.8667594117647055,1,12,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,3.0
1580,2.9140992,1,13,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1581,3.050356363636363,1,14,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1582,3.059235,1,1,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,3.0
1583,2.753629090909091,1,2,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1584,2.9140992,1,3,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1585,1.5867179999999996,1,4,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,6.0
1586,8.964269999999999,1,5,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,6.0
1587,2.425173333333334,1,6,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,5.0
1588,2.425173333333334,1,7,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,5.0
1589,3.2707028571428576,1,8,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,3.0
1590,3.050356363636363,1,9,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1591,2.8667594117647055,1,10,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,3.0
1592,2.425173333333334,1,11,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,5.0
1593,3.683974736842105,1,12,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,5.0
1594,2.5790463999999997,1,13,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1595,2.9140992,1,14,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1596,3.683974736842105,1,1,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,5.0
1597,4.09248,1,2,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,2.0
1598,2.9140992,1,3,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1599,2.0643525,1,4,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,6.0
1600,2.753629090909091,1,5,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1601,2.425173333333334,1,6,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,5.0
1602,3.050356363636363,1,7,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1603,2.5790463999999997,1,8,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1604,3.059235,1,9,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,3.0
1605,3.683974736842105,1,10,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,5.0
1606,2.5362044999999998,1,11,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,3.0
1607,3.059235,1,12,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,3.0
1608,3.683974736842105,1,13,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,5.0
1609,2.749635,1,14,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,3.0
1610,2.8667594117647055,1,1,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,3.0
1611,2.5362044999999998,1,2,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,3.0
1612,2.5362044999999998,1,3,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,3.0
1613,3.050356363636363,1,4,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1614,1.5867179999999996,1,5,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,6.0
1615,2.5790463999999997,1,6,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1616,2.12976,1,7,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,2.0
1617,2.425173333333334,1,8,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,5.0
1618,2.5362044999999998,1,9,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,3.0
1619,3.059235,1,10,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,3.0
1620,2.7845668421052636,1,11,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,3.0
1621,2.425173333333334,1,12,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,5.0
1622,2.749635,1,13,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,3.0
1623,2.7845668421052636,1,14,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,3.0
1624,2.425173333333334,1,1,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,5.0
1625,2.7845668421052636,1,2,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,3.0
1626,4.92156,1,3,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,2.0
1627,3.683974736842105,1,4,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,5.0
1628,3.2707028571428576,1,5,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,3.0
1629,2.749635,1,6,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,3.0
1630,2.753629090909091,1,7,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1631,2.7845668421052636,1,8,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,3.0
1632,2.8667594117647055,1,9,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,3.0
1633,2.5790463999999997,1,10,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1634,3.059235,1,11,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,
1635,2.5362044999999998,1,12,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,3.0
1636,2.5362044999999998,1,13,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,3.0
1637,2.5790463999999997,1,14,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1638,3.2707028571428576,1,1,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,3.0
1639,2.7845668421052636,1,2,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,3.0
1640,2.9140992,1,3,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,5.0
1641,2.753629090909091,1,4,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1642,2.7845668421052636,1,5,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,3.0,3.0
1643,2.753629090909091,1,6,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,1.0,5.0
1644,2.5790463999999997,1,7,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1645,3.059235,1,8,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,3.0
1646,2.749635,1,9,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,1.0,3.0
1647,3.050356363636363,1,10,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1648,3.059235,1,11,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,3.0,3.0
1649,1.5728400000000002,1,12,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,2.0
1650,2.5790463999999997,1,13,U,1,2024,AL,Northridge Middle School,Tuscaloosa,1.0,2.0,5.0
1651,3.050356363636363,1,14,U,1,2024,AL,Northridge Middle School,Tuscaloosa,2.0,2.0,5.0
1652,4.8901835294117655,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,1.0,3.0
1653,3.579198518518518,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,2.0,3.0
1654,3.0020293333333337,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1655,3.070653793103448,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1656,3.070653793103448,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1657,3.070653793103448,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1658,3.0020293333333337,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1659,3.070653793103448,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1660,4.8901835294117655,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,1.0,3.0
1661,3.579198518518518,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,2.0,3.0
1662,3.579198518518518,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,2.0,3.0
1663,2.9356799999999996,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,,3.0,3.0
1664,4.8901835294117655,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,1.0,3.0
1665,3.579198518518518,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,2.0,3.0
1666,4.8901835294117655,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,1.0,3.0
1667,1.5206400000000002,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,5.0
1668,2.9356799999999996,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1669,3.070653793103448,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1670,3.0020293333333337,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1671,3.0020293333333337,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1672,2.9356799999999996,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1673,3.878462608695651,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,2.0,3.0
1674,3.579198518518518,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,2.0,3.0
1675,3.070653793103448,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1676,3.0020293333333337,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1677,3.579198518518518,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,2.0,3.0
1678,3.0020293333333337,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1679,3.878462608695651,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,2.0,3.0
1680,3.0020293333333337,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1681,2.9356799999999996,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1682,2.9356799999999996,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1683,3.878462608695651,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,2.0,3.0
1684,5.4626,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,2.0,6.0
1685,2.9356799999999996,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1686,2.9356799999999996,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1687,4.8901835294117655,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,1.0,3.0
1688,2.9356799999999996,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1689,4.646400000000001,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,6.0
1690,3.579198518518518,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,,3.0
1691,3.0020293333333337,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1692,3.0020293333333337,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1693,3.0020293333333337,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1694,3.878462608695651,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,2.0,3.0
1695,3.878462608695651,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,2.0,3.0
1696,3.878462608695651,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,2.0,3.0
1697,2.9356799999999996,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1698,3.070653793103448,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1699,4.8901835294117655,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,1.0,3.0
1700,3.579198518518518,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,2.0,3.0
1701,3.070653793103448,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1702,3.579198518518518,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,2.0,3.0
1703,2.9356799999999996,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1704,4.699200000000001,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,1.0,6.0
1705,3.0020293333333337,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1706,2.9356799999999996,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1707,3.0020293333333337,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1708,2.9356799999999996,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1709,3.878462608695651,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,2.0,3.0
1710,2.9356799999999996,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1711,4.8901835294117655,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,1.0,3.0
1712,3.070653793103448,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1713,3.878462608695651,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,2.0,3.0
1714,3.878462608695651,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,,3.0
1715,3.878462608695651,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,,3.0
1716,3.579198518518518,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,2.0,3.0
1717,3.579198518518518,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,2.0,3.0
1718,3.878462608695651,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,2.0,3.0
1719,3.878462608695651,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,2.0,3.0
1720,4.8901835294117655,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,1.0,3.0
1721,3.070653793103448,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1722,3.0020293333333337,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1723,4.8901835294117655,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,1.0,3.0
1724,3.579198518518518,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,2.0,3.0
1725,2.9356799999999996,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1726,3.070653793103448,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1727,3.070653793103448,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1728,3.070653793103448,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1729,2.9356799999999996,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1730,2.9356799999999996,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1731,3.0020293333333337,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1732,3.070653793103448,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1733,2.9356799999999996,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1734,3.070653793103448,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1735,3.070653793103448,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1736,3.878462608695651,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,2.0,3.0
1737,3.070653793103448,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,3.0,3.0
1738,2.9356799999999996,2,17,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
1739,1.5379200000000004,2,18,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,1.0,5.0
1740,3.878462608695651,2,19,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,2.0,3.0
1741,3.0020293333333337,2,20,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,2.0,1.0,3.0
1742,4.8901835294117655,2,15,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,1.0,3.0
1743,2.9356799999999996,2,16,U,1,2024,AL,Westlawn Middle School,Tuscaloosa,1.0,3.0,3.0
